stock_0,stock_1,配对系数,已平仓实现收益,总盈亏,entry_level,exit_level,trading_tlist
300233.SZ,603585.SH,1.1103834424052947,14.067409668790516,14.067409668790516,-0.008022667171613984,0.008022667171613984,"[Timestamp('2021-01-04 00:00:00'), Timestamp('2021-01-13 00:00:00')]"
300548.SZ,300120.SZ,1.2933847511334144,0.0,0.0,0.000682531057540887,-0.000682531057540887,
002046.SZ,002564.SZ,1.4347944380805036,0.520653117817659,0.520653117817659,-0.010145543682910027,0.010145543682910027,"[Timestamp('2021-04-07 00:00:00'), Timestamp('2021-04-09 00:00:00')]"
603000.SH,603888.SH,1.0736632386201375,0.0,-14.2627073931366,-0.022190652579037753,0.022190652579037753,[Timestamp('2021-05-13 00:00:00')]
600288.SH,600602.SH,0.48009354022192513,56.896213968502636,56.896213968502636,-0.015647396362548832,0.015647396362548832,"[Timestamp('2021-01-07 00:00:00'), Timestamp('2021-01-13 00:00:00'), Timestamp('2021-01-15 00:00:00'), Timestamp('2021-03-19 00:00:00')]"
002564.SZ,300091.SZ,0.6571664977220982,2.5356821259697293,21.634940153777876,-0.04293296589737065,0.04293296589737065,"[Timestamp('2021-01-11 00:00:00'), Timestamp('2021-05-21 00:00:00'), Timestamp('2021-06-08 00:00:00')]"
300067.SZ,300239.SZ,1.04873718660822,2.422953340835846,-0.5551445967959993,-0.023356084135721145,0.023356084135721145,"[Timestamp('2021-01-06 00:00:00'), Timestamp('2021-01-12 00:00:00'), Timestamp('2021-01-25 00:00:00'), Timestamp('2021-02-01 00:00:00'), Timestamp('2021-03-26 00:00:00')]"
formation,2020-01-01,2021-01-01,112.88405018551849,129.51067831806128,transaction,2021-01-01,2021-07-01
002961.SZ,603093.SH,1.1076950001939916,0,0,-0.02367370978172078,0.02367370978172078,[]
601288.SH,601988.SH,0.9156594498777987,0,0,-1034.16,1034.16,[]
000555.SZ,300468.SZ,0.9583157346949547,8.408873726663247,15.038402763984283,-0.022057383637376558,0.022057383637376558,"[Timestamp('2021-09-07 00:00:00'), Timestamp('2021-09-09 00:00:00'), Timestamp('2021-09-16 00:00:00'), Timestamp('2021-09-27 00:00:00'), Timestamp('2021-10-13 00:00:00'), Timestamp('2021-10-20 00:00:00'), Timestamp('2021-10-28 00:00:00')]"
300120.SZ,300600.SZ,0.927182991104136,0.9669576768263702,0.9669576768263702,-0.009354096739698947,0.009354096739698947,"[Timestamp('2021-07-05 00:00:00'), Timestamp('2021-07-06 00:00:00')]"
300031.SZ,688118.SH,1.442054588596378,12.608254126622281,12.608254126622281,-0.008705847057891236,0.008705847057891236,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-07-02 00:00:00'), Timestamp('2021-07-27 00:00:00'), Timestamp('2021-07-28 00:00:00'), Timestamp('2021-08-03 00:00:00'), Timestamp('2021-08-30 00:00:00')]"
000563.SZ,601990.SH,1.5371656538720377,3.1103814386915594,3.1103814386915594,-0.03235275634857644,0.03235275634857644,"[Timestamp('2021-08-10 00:00:00'), Timestamp('2021-08-30 00:00:00')]"
300088.SZ,603118.SH,1.5693512054620282,14.50972384650224,14.50972384650224,-0.03209309793350586,0.03209309793350586,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-07-05 00:00:00'), Timestamp('2021-09-07 00:00:00'), Timestamp('2021-09-09 00:00:00')]"
000505.SZ,600127.SH,0.8402845971548466,3.205024633218769,3.205024633218769,-0.021301147451962085,0.021301147451962085,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-09-27 00:00:00'), Timestamp('2021-10-27 00:00:00'), Timestamp('2021-12-27 00:00:00')]"
603138.SH,688118.SH,1.148841227887882,10.350080609386788,10.350080609386788,-0.023011562191864524,0.023011562191864524,"[Timestamp('2021-07-30 00:00:00'), Timestamp('2021-08-16 00:00:00'), Timestamp('2021-09-23 00:00:00'), Timestamp('2021-09-28 00:00:00')]"
300287.SZ,300588.SZ,1.4291434905328704,0,-30.51560717651132,-0.010866966436287269,0.010866966436287269,[Timestamp('2021-07-01 00:00:00')]
300455.SZ,688090.SH,1.0092121191430956,8.096917288644065,8.096917288644065,-0.024291200104905628,0.024291200104905628,"[Timestamp('2021-07-27 00:00:00'), Timestamp('2021-08-10 00:00:00'), Timestamp('2021-08-13 00:00:00'), Timestamp('2021-08-30 00:00:00')]"
000555.SZ,300348.SZ,0.7180300679918752,40.73243921068964,121.77113227878255,-0.01746336539104122,0.01746336539104122,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-07-20 00:00:00'), Timestamp('2021-08-04 00:00:00'), Timestamp('2021-09-13 00:00:00'), Timestamp('2021-09-27 00:00:00'), Timestamp('2021-12-22 00:00:00'), Timestamp('2021-12-24 00:00:00')]"
000903.SZ,002793.SZ,1.081064626849889,4.461298644137345,-2.3804383569942917,-0.0330181605580425,0.0330181605580425,"[Timestamp('2021-08-31 00:00:00'), Timestamp('2021-09-08 00:00:00'), Timestamp('2021-10-08 00:00:00')]"
300246.SZ,300676.SZ,0.9461872031795711,23.922664515954203,23.922664515954203,-0.012025128808591828,0.012025128808591828,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-10-12 00:00:00'), Timestamp('2021-10-22 00:00:00'), Timestamp('2021-12-20 00:00:00')]"
688118.SH,688168.SH,0.8015743800301206,3.596464318881783,23.453816206051247,-0.022941246261491573,0.022941246261491573,"[Timestamp('2021-07-06 00:00:00'), Timestamp('2021-09-23 00:00:00'), Timestamp('2021-11-01 00:00:00')]"
300245.SZ,300359.SZ,0.9216112011657355,7.510215047737635,7.510215047737635,-0.019987104160836676,0.019987104160836676,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-07-15 00:00:00'), Timestamp('2021-07-19 00:00:00'), Timestamp('2021-07-26 00:00:00')]"
002093.SZ,603559.SH,1.4141084494698537,2.016548886614378,2.016548886614378,-0.02099103166725272,0.02099103166725272,"[Timestamp('2021-07-28 00:00:00'), Timestamp('2021-08-26 00:00:00')]"
002298.SZ,300120.SZ,0.9323030194351456,4.505377163590161,11.296802122165655,-0.02206139318638352,0.02206139318638352,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-11-03 00:00:00'), Timestamp('2021-11-05 00:00:00'), Timestamp('2021-12-08 00:00:00'), Timestamp('2021-12-17 00:00:00')]"
002432.SZ,603858.SH,0.8701281520233448,9.299840981273698,9.299840981273698,-0.02984368830291448,0.02984368830291448,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-11-16 00:00:00')]"
002313.SZ,300053.SZ,0.9032615556046523,0,11.188813568365527,-0.025827579363925803,0.025827579363925803,[Timestamp('2021-07-01 00:00:00')]
formation,2020-07-01,2021-07-01,157.30106211543415,245.4495304573156,transaction,2021-07-01,2022-01-01
002040.SZ,600190.SH,1.4352498978325006,0,0,-1034.16,1034.16,[]
300619.SZ,603667.SH,1.2889644140802299,0,0,-0.00838673590506464,0.00838673590506464,[]
300477.SZ,600869.SH,0.9780408779084584,17.45685590512294,17.45685590512294,-0.043294825114098094,0.043294825114098094,"[Timestamp('2022-01-04 00:00:00'), Timestamp('2022-05-18 00:00:00')]"
000898.SZ,600022.SH,1.102636900376468,0,-0.4383173045218841,-0.023908166676785282,0.023908166676785282,[Timestamp('2022-01-04 00:00:00')]
600115.SH,601111.SH,0.8695780018770947,0,2.064283527180309,-0.019829498153259743,0.019829498153259743,[Timestamp('2022-01-04 00:00:00')]
002989.SZ,688069.SH,0.8300036104219051,3.949584326039431,16.850087211285214,-0.007230020688392597,0.007230020688392597,"[Timestamp('2022-01-04 00:00:00'), Timestamp('2022-04-07 00:00:00'), Timestamp('2022-04-13 00:00:00')]"
603233.SH,603883.SH,1.0545572971505335,0,-7.454888436237159,-0.027322006512485168,0.027322006512485168,[Timestamp('2022-01-04 00:00:00')]
000505.SZ,600127.SH,0.8343256557992657,0,0,-0.01425694568263592,0.01425694568263592,[]
000926.SZ,600743.SH,0.8379485964930379,0,0,-1034.16,1034.16,[]
300153.SZ,300477.SZ,0.930342072726312,4.035339437906176,12.559233804301577,-0.006245777554157533,0.006245777554157533,"[Timestamp('2022-03-08 00:00:00'), Timestamp('2022-03-09 00:00:00'), Timestamp('2022-04-28 00:00:00'), Timestamp('2022-04-29 00:00:00'), Timestamp('2022-05-16 00:00:00'), Timestamp('2022-05-30 00:00:00'), Timestamp('2022-06-17 00:00:00')]"
300869.SZ,688289.SH,0.9328325607119314,9.80534233666627,18.20896942481395,-0.0325904483605739,0.0325904483605739,"[Timestamp('2022-01-04 00:00:00'), Timestamp('2022-02-21 00:00:00'), Timestamp('2022-03-30 00:00:00')]"
300477.SZ,600590.SH,1.142951421199962,12.552209231273398,12.552209231273398,-0.04272180832463608,0.04272180832463608,"[Timestamp('2022-01-04 00:00:00'), Timestamp('2022-03-08 00:00:00'), Timestamp('2022-04-07 00:00:00'), Timestamp('2022-04-28 00:00:00'), Timestamp('2022-05-30 00:00:00'), Timestamp('2022-06-13 00:00:00')]"
600777.SH,603619.SH,1.6643198971977022,0,-45.800204740678886,-0.041777256289785736,0.041777256289785736,[Timestamp('2022-01-04 00:00:00')]
000592.SZ,002235.SZ,0.958242195481756,0,3.6459381547819363,-0.017857174155767232,0.017857174155767232,[Timestamp('2022-01-04 00:00:00')]
002161.SZ,002654.SZ,1.264557816377147,0,-21.160574180353102,-0.022869454676869502,0.022869454676869502,[Timestamp('2022-01-04 00:00:00')]
002950.SZ,603880.SH,1.0618246086776155,4.243427806006661,4.243427806006661,-0.014570664807602675,0.014570664807602675,"[Timestamp('2022-01-04 00:00:00'), Timestamp('2022-01-05 00:00:00'), Timestamp('2022-01-06 00:00:00'), Timestamp('2022-01-14 00:00:00'), Timestamp('2022-01-21 00:00:00'), Timestamp('2022-01-27 00:00:00'), Timestamp('2022-02-08 00:00:00'), Timestamp('2022-05-05 00:00:00'), Timestamp('2022-05-27 00:00:00'), Timestamp('2022-06-07 00:00:00')]"
603883.SH,603939.SH,0.8133193668092835,0,101.73253284576286,-0.022374470200939613,0.022374470200939613,[Timestamp('2022-01-04 00:00:00')]
002950.SZ,300888.SZ,0.6880064614268231,0,0,-0.03094503457085212,0.03094503457085212,[]
002493.SZ,600346.SH,0.998592360603911,13.872489098265799,13.872489098265799,-0.02173852567791916,0.02173852567791916,"[Timestamp('2022-04-11 00:00:00'), Timestamp('2022-06-13 00:00:00')]"
002141.SZ,002806.SZ,1.1604181446262882,0.7861932853667746,0.7861932853667746,-0.008139281259670353,0.008139281259670353,"[Timestamp('2022-04-18 00:00:00'), Timestamp('2022-04-21 00:00:00')]"
formation,2021-01-01,2022-01-01,66.70144142664746,129.11823563237039,transaction,2022-01-01,2022-07-01
,,,1717.0220849745535,1272.8487116059978,,,
